"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"T4KWZ8W9","book","1900","Balfour, Robert G.","Presbyterianism in the Colonies: With Special Reference to the Principles and Influence of the Free Church of Scotland","","","","","https://archive.org/details/cihm_03326","Presbyterian","1900","2022-01-19 18:33:59","2022-01-19 18:33:59","","","312","","","","","Presbyterianism in the Colonies","Chalmers lectures ; 1899 ; CIHM/ICMH Microfiche series ; no. 03326","","","","MacNiven & Wallace","Edinburgh, UK","English","","","UNBF, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5GWE4KUD","document","1950","Historical Committee","Histories of Congregations in the Presbytery of Miramichi","","","","","","Presbyterian","1950","2022-01-19 18:33:59","2022-01-19 18:33:59","","","","","","","","","","","","","Synod of the Atlantic Provinces","","","","","Presbyterian Church of Canada Archives, Toronto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FXE78RDT","book","1905","MacKinnon, Clarence; Smith, W. H.","A Brief Sketch of the Life of the Reverend John Franklin Forbes","","978-0-665-99289-6","","","https://www.canadiana.ca/view/oocihm.99289","Presbyterian","1905","2022-01-19 18:33:59","2022-01-19 18:33:59","","","","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 99289","","","","Saint John Globe","Saint John, NB","English","","","MtA, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"S5Z2RGK7","book","1829","MacLean, John","A Sermon Preached in the Court House, Richibucto, on Tuesday, January 13, 1829 Before the Magistrates, Juries, and Other Inhabitants, at the Opening of the General Sessions, Being the Term at Which Licences Are Granted Annually to the Retailers of Spirituous Liquors","","978-0-665-93012-6","","","https://catalog.hathitrust.org/Record/100314621","Presbyterian, Sermons","1829","2022-01-19 18:33:59","2022-01-19 18:33:59","","","19","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ;no. 93012","","","","N.p.","Saint Andrews, NB","","","","Acadia, UNBF (mic)","","","","","<p>19 p. ; 19 cm.</p>; <p>44</p>; <p>Electronic reproduction.Edmonton, Alta. :Internet Archive,2008-.(Internet Archive - University of Alberta Libraries).</p>; <p>[electronic resource]</p>; <p>""Published by request of those who heard it delivered.""</p>","/home/cvillami/Zotero/storage/WIB59VNU/100314621.html","","","Temperance; Sermons, Canadian (English); Sermons.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M4P5T7RK","book","1962","Archibald, Frank E.","History of the Presbyterian Church in New Brunswick: From Its Earliest Beginnings to the Union of the Presbyterian Churches in Canada, 1794 to 1875","","","","","","Presbyterian","1962","2022-01-19 18:33:59","2022-01-19 18:33:59","","","180","","","","","History of the Presbyterian Church in New Brunswick","","","","","[The Author]","[Moncton, NB]","English","","","Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7HKNLJ8K","book","1937","Baird, Frank; Presbyterian Church in Canada. Synod of the Maritime Provinces","Addresses at the Celebration of the One Hundred and Fiftieth Anniversary of the Arrival in Nova Scotia of Rev. James Drummond Macgregor by the Synod of the Maritime Provinces of the Presbyterian Church in Canada","","","","","","Presbyterian, Rev. Frank Baird","1937","2022-01-19 18:33:59","2022-01-19 18:33:59","","","310","","","","","","","","","","Presbyterian Publications","Toronto ON","","","","MtA","","","","","","","","","Nova Scotia; History; Presbyterian Church; MacGregor, James Drummond","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JRZH2SDU","document","1950","Historical Committee","Histories of Congregations in the Presbytery of Saint John","","","","","","Presbyterian","1950","2022-01-19 18:33:59","2022-01-19 18:33:59","","","","","","","","","","","","","Synod of the Atlantic Provinces","","","","","Presbyterian Church of Canada Archives, Toronto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MKD3DK2I","book","1932","","A Century of Service, The History of St. Paul's Church Fredericton 1832-1932","","","","","","Presbyterian","1932","2022-01-19 18:33:59","2022-01-19 18:33:59","","","99","","","","","","","","","","N.p.","Fredericton, NB","English","","","PANB, UNBF, MtA","","","","","","/home/cvillami/Zotero/storage/Q9GYRZGT/A-Century-of-Service-The-History-of-St-Pauls-Church-Fredericton-1832-1932-McFarlane-Samuel-H-ed.html","","","","McFarlane, Samuel H.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EHXUZRKW","book","2017","McKim, Denis","Boundless Dominion: Providence, Politics, and the Early Canadian Presbyterian Worldview","","978-0-7735-5106-0","","","","Presbyterian","2017","2022-01-19 18:33:59","2022-01-19 18:33:59","","","363","","","","","","McGill-Queen's studies in the history of religion. Series two ; 80","","","","McGill-Queen's U.P.","Montreal, QC","","","","UNBF","","","","","","/home/cvillami/Zotero/storage/UDC22YXZ/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XAK7SVK2","book","","","The Life and Letters of Rev. Dr. Archibald Macdougall","","","","","","Presbyterian","n.d.","2022-01-19 18:33:59","2022-01-19 18:33:59","","","116","","","","","","","","","","Journal Publishing Co., Limited","Summerside, PEI","English","","","UNBF","","","","","","","","","","McLean, Heber J.","","","","","","","","","","","","","","","","","","","Memorial edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PSVU9RBE","book","1918","","The Seventieth Anniversary of Saint David's Church, Saint John, N.B.","","","","","","Presbyterian (Saint John, N.B.)","1918","2022-01-19 18:33:59","2022-01-19 18:33:59","","","8","","","","","","","","","","Saint David's Church","Saint John, NB","","","","Legislative Library, Fredericton","","","","","Contains brief history, and lists of anniversary services and church committee members","","","","New Brunswick; Church history; Saint John County Saint John; Presbyterian Church","Saint David's Church","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BMNWXT3Y","book","1915","Saint John's Church","The Presbyterian Church in Canada Saint John's Church, Corner of Alma and Victoria Sts., Moncton, New Brunswick: Dedication Programme, November 21-25, 1915: Rev T. Porter Drumm, B. D., Minister","","978-0-665-79548-0","","","","Presbyterian (Moncton, N.B.)","1915","2022-01-19 18:33:59","2022-01-19 18:33:59","","","","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 79548","","","","Times Print","Moncton, NB","English","","","Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
