"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"QVDPMHEV","book","1877","Medley, John","A Charge Delivered to the Clergy of the Diocese of Fredericton in the Cathedral on Tuesday, July 3, 1877","","","","","https://archive.org/details/cihm_10467","Anglican","1877","2022-01-19 18:32:13","2022-01-19 18:32:13","","","27","","","","","","","","","","H. A. Cropley","Fredericton, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AN2TLGRU","book","1877","Medley, John","Sermon Preached Before the Provincial Synod of Canada in Christ Church Cathedral, Montreal, on September 12th, 1877","","","","","https://archive.org/details/cihm_09855","Anglican, Sermons","1877","2022-01-19 18:32:13","2022-01-19 18:32:13","","","16","","","","","","","","","","Lovell","Montreal, QC","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WFDQS2GP","book","1836","Robertson, James","A Treatise on Infant Baptism; Shewing the Scriptural Grounds and Historical Evidence of That Ordinance; Together with a Brief Exposition of the Baptismal Offices of the Church of England","","","","","https://archive.org/details/cihm_32706","Anglican, Baptism","1836","2022-01-19 18:32:13","2022-01-19 18:32:13","","","291","","","","","","CIHM/ICMH microfiche series ; no. 32706","","","","""The Novascotian"" Office","Halifax, NS","","","","UNBF","","","","","","/home/cvillami/Zotero/storage/86UF8VKG/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KSQN3TRI","book","1848","Medley, John","A Statement Respecting the Condition and Wants of His Diocese, by the Bishop of Fredericton","","","","","","Anglican","1848","2022-01-19 18:32:13","2022-01-19 18:32:13","","","8","","","","","","","","","","R. Clay, Printer, Bread Street Hill","London, UK","","","","NBM? Western, Yale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JDWFPD59","book","1856","Medley, John","""Faint, yet Pursuing,"" an Ordination Sermon: Preached in the Cathedral of Christ Church, Fredericton, on the Second Sunday in Lent, 1856 and Published at the Request of Some Members of the Congregation","","978-0-665-22580-2","","","https://archive.org/details/cihm_22580","Anglican, Sermons","1856","2022-01-19 18:32:13","2022-01-19 18:32:13","","","14","","","","","","CIHM/ICMH microfiche series ; no. 22580","","","","J. Simpson","Fredericton, NB","English","","","Legislative Library, Fredericton, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YKCBZ6BM","book","1856","Medley, John","The House of God, the Christian's Home: A Sermon Preached at the Consecration of St. Michael's Chapel, Quebec, on Tuesday, 16th September, 1856","","978-0-665-63422-2","","","https://archive.org/details/cihm_63422","Anglican","1856","2022-01-19 18:32:13","2022-01-19 18:32:13","","","13","","","","","","CIHM/ICMH microfiche series ; no. 63422","","","","Lamoreux","Montreal, QC","English","","","Acadia, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"II568YF4","book","1877","Medley, John","A Sermon Preached in the Cathedral Church, Fredericton, and in St. John's Church, St. John, on the Occasion of the Late Calamitous Fire","","978-0-665-09857-4","","","https://archive.org/details/cihm_09857","Anglican, Sermons","1877","2022-01-19 18:32:13","2022-01-19 18:32:13","","","8","","","","","","CIHM/ICMH microfiche series ; no. 09857","","","","H. A. Cropley","Fredericton, NB","English","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PJFD6ZSL","book","1895","Medley, John","Diocese of Fredericton, 1845-1895: St. Barnabas Day, June 11, 1895; The Fiftieth Anniversary of the Inthronization of the Right Reverend John Medley, First Bishop of Fredericton; Papers Read at Fredericton, June 10, 1895","","","","","","Anglican","1895","2022-01-19 18:32:13","2022-01-19 18:32:13","","","28","","","","","Diocese of Fredericton, 1845-1895","","","","","Ellis, Robertson","Saint John, NB","","","","Legislative Library, Fredericton","","","","","","","","","Medley, John; New Brunswick; Anglican Church of Canada; Christ Church Cathedral (Fredericton, N.B.)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LG8U67QJ","book","1973","Medley, Margaret","What's Past Is Prologue 1885-1973: Being a Brief History of the Woman's Auxiliary to the Missionary Society of the Church of England in Canada and of the Anglican Church Women","","","","","","Anglican, Women","1973","2022-01-19 18:32:13","2022-01-19 18:32:13","","","","","","","","","","","","","James Hope & Co","[Ottawa, ON]","","","","Legislative Library, Fredericton","","","","","","","","","History; Anglican Church of Canada. Department of Missions. Woman's Auxiliary; Medley, Margaret; Tilton, Roberta Elizabeth; Woman's Auxiliary to the Missionary of the Church of England in Canada","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z8VI62NY","book","1996","Melin, Roger G.; Church of England in Canada","Gagetown Anglican Church Records: A Transcription of Various Vital Statistics, Mostly in Queens County, New Brunswick, Canada, Between 1784-1901","","","","","","Anglican (Gagetown, N.B.)","1996","2022-01-19 18:32:13","2022-01-19 18:32:13","","","","","","","","","","","","","R. G. Melin","Clifton Park, NY","English","","","PANB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
